###############################################################################
Defintion of the variables
  index: ID of structure
  coordiantion: number of the first neigbor of the center Au
  Ead: adsorption energy
  AuC: distance between center Au and C
  com_dis: distance between center Au and center of mass of CO
  angle: angle between center Au, C and O
###############################################################################

index coordination Ead_vacuum Ead_reqm AuC_vacuum AuC_reqmcom_dis_vacuum com_dis_reqm angle_vacuum angle_reqm
   04020   9   -0.7318   -0.7172    2.0228    2.0288   2.6785    2.6220    175.65    150.31
   04021   8   -0.6877   -0.6617    2.0290    2.0478   2.6872    2.6919    179.73    167.49
   04022   9   -0.6098   -0.5901    2.0533    2.0648   2.7097    2.6662    178.30    152.74
   05014   9   -0.5227   -0.4906    2.0673    2.0768   2.7172    2.6886    170.59    155.05
   06014   8   -0.7402   -0.7258    2.0289    2.0364   2.6852    2.6839    176.12    169.30
   06020   6   -0.9543   -1.0801    1.9891    1.9898   2.6443    2.6447    173.86    175.41
   07005   9   -0.6974   -0.6561    2.0462    2.0642   2.7019    2.7191    175.29    176.26
   07028   7   -0.9894   -1.0426    1.9878    1.9876   2.6457    2.6295    177.34    165.47
   08002   7   -0.9106   -0.8797    1.9935    1.9949   2.6496    2.6232    175.39    160.16
   08015   8   -0.9386   -0.9609    2.1543    2.2867   2.6960    2.7971    139.34    135.09
   08017   9   -0.7745   -0.7390    2.2054    2.3117   2.7632    2.7881    141.93    130.22
   09012   6   -0.8940   -1.0656    1.9902    2.0099   2.6479    2.6625    178.10    173.00
   09013   9   -0.6757   -0.7337    2.0414    2.0428   2.6979    2.6989    178.93    179.65
   09026   9   -0.6870   -0.5952    2.0443    2.0437   2.7012    2.6177    179.09    146.03
 1110138   6   -0.8937   -1.0403    1.9944    1.9854   2.6352    2.6404    164.93    171.94
 1110292   7   -0.7711   -0.7267    2.0230    2.0402   2.6714    2.6758    168.82    162.31
 1110296   5   -1.1279   -1.3479    1.9492    1.9512   2.6066    2.6071    179.98    176.43
 1110323   7   -0.8613   -0.9016    2.0023    2.0053   2.6583    2.6586    178.27    173.26
 1110356   8   -0.5695   -0.5542    2.0460    2.0541   2.6953    2.6755    169.83    157.83
 1110362   6   -0.6669   -0.7318    2.0239    2.0305   2.6733    2.6861    169.39    176.43
 1110405   5   -1.0426   -1.1416    1.9685    1.9776   2.6213    2.6257    172.29    168.98
 1110611   7   -0.7791   -0.8262    2.0303    2.0260   2.6590    2.6659    160.41    164.60
 1110625   9   -0.4747   -0.4779    2.1002    2.1043   2.7361    2.7123    163.16    154.04
 1110803   6   -0.7777   -0.7761    2.0001    2.0010   2.6533    2.6491    172.82    169.08
    1702   8   -0.7015   -0.6603    2.0354    2.0558   2.6862    2.6864    170.56    160.77
    1995   9   -0.5236   -0.4845    2.0807    2.1010   2.7275    2.7480    168.17    169.44
    5917   8   -0.7369   -0.6551    2.0276    2.0267   2.6843    2.6289    175.30    152.36
  600139   6   -0.9346   -1.0369    1.9858    1.9939   2.6393    2.6500    172.26    177.72
  600145   6   -0.9487   -0.9880    1.9846    2.0041   2.6369    2.6420    172.45    163.67
  600871   6   -0.9403   -0.9933    1.9823    1.9873   2.6322    2.6367    170.24    169.66
  600928   6   -0.9356   -0.9752    1.9919    2.0050   2.6402    2.6586    169.02    173.60
  600947   6   -0.9353   -1.0000    1.9869    2.0077   2.6386    2.6635    171.04    177.91
  601004   6   -0.9495   -0.9956    1.9902    2.0114   2.6363    2.6364    167.36    159.03
  601280   6   -0.9255   -1.0392    1.9932    2.0010   2.6427    2.6173    169.80    156.05
  601316   6   -0.9149   -1.0024    1.9871    2.0104   2.6373    2.6653    170.46    175.63
  601399   6   -0.9815   -1.1184    1.9857    2.0029   2.6395    2.6531    172.71    170.47
  601435   6   -0.9056   -0.9164    1.9826    1.9992   2.6379    2.6499    177.11    171.34
  601451   6   -0.9394   -1.0545    1.9897    2.0119   2.6391    2.6640    169.58    171.79
  601521   6   -0.9347   -0.9936    1.9827    2.0021   2.6394    2.6580    179.40    178.51
  601984   6   -0.9491   -0.9505    1.9859    2.0048   2.6355    2.6573    169.68    172.17
