ID Coordination E_adsorption/eV
601161  6  -0.9285
601162  6  -0.9818
601168  6  -0.9644
601170  6  -1.0160
601178  6  -0.9570
601201  6  -0.9678
601212  6  -1.0043
601219  6  -0.9443
601231  6  -0.9317
601249  6  -0.9658
601265  6  -0.9498
601280  6  -0.9255
601287  6  -0.9643
601288  6  -0.9111
601290  6  -0.9671
601316  6  -0.9149
601320  6  -0.9663
601327  6  -0.9616
601329  6  -0.9244
601342  6  -0.9516
601345  6  -0.9304
601374  6  -1.0136
601399  6  -0.9815
601421  6  -1.0398
601425  6  -0.8982
601435  6  -0.9056
601441  6  -0.9620
601449  6  -0.9370
601450  6  -0.9117
601451  6  -0.9394
601461  6  -0.9369
601472  6  -0.9229
601478  6  -0.9824
601482  6  -0.9390
601488  6  -0.8940
601492  6  -0.9148
601505  6  -0.9011
601517  6  -0.9348
601521  6  -0.9347
601525  6  -0.9425
601537  6  -0.9260
601548  6  -0.9342
601550  6  -0.9452
601554  6  -0.8935
601555  6  -0.9441
601588  6  -0.9374
601604  6  -1.0149
601611  6  -0.9371
601614  6  -0.9413
601618  6  -0.9279
601620  6  -0.9859
601624  6  -0.9052
601643  6  -0.9505
601644  6  -0.9820
601649  6  -0.8814
601659  6  -0.9844
601673  6  -0.9233
601693  6  -0.8806
601694  6  -0.9616
601696  6  -0.9941
601720  6  -0.9498
601724  6  -0.9440
601748  6  -0.9750
601751  6  -0.9477
601766  6  -0.9134
601773  6  -0.9144
601782  6  -1.0166
601810  6  -0.9187
601823  6  -0.9568
601825  6  -0.9587
601831  6  -0.9077
601838  6  -0.9837
601844  6  -0.9487
601854  6  -0.9657
601857  6  -0.9484
601862  6  -0.9774
601863  6  -0.9731
601865  6  -0.8891
601868  6  -0.9434
601869  6  -1.0035
601890  6  -0.9181
601898  6  -0.9708
601902  6  -0.9894
601903  6  -0.9547
601906  6  -0.9902
601921  6  -1.0107
601924  6  -0.9700
601928  6  -0.9416
601930  6  -0.9447
601938  6  -0.9549
601946  6  -0.9271
601959  6  -0.9549
601961  6  -0.9588
601984  6  -0.9491
601985  6  -0.9829
601990  6  -0.9795
601998  6  -0.9340
601999  6  -0.7488
602008  6  -0.9356
602013  6  -0.9329
602027  6  -0.9800
602029  6  -0.9638
602037  6  -0.9083
602038  6  -0.9469
602049  6  -0.9885
602051  6  -0.8992
602064  6  -0.9440
602076  6  -0.9317
602078  6  -0.9341
602085  6  -0.9953
602092  6  -1.0020
602100  6  -0.8940
602108  6  -0.8837
602110  6  -0.9593
602113  6  -0.9778
602115  6  -0.9473
602118  6  -0.9329
602149  6  -0.9511
602155  6  -0.9420
602158  6  -0.9162
602162  6  -0.9407
602173  6  -0.9293
602176  6  -0.9746
602180  6  -0.9111
602184  6  -0.8942
602187  6  -1.0037
602191  6  -0.9148
602192  6  -0.9515
602206  6  -0.9547
602214  6  -0.9470
602222  5  -0.9771
6115    6  -0.9602
6271    8  -0.6203
6503    9  -0.4065
6603    7  -0.9132
6801    7  -0.7586
6815    8  -0.7735
6853    9  -0.3812
6888    8  -0.7554
6983    7  -0.8005
700000  7  -0.8841
700002  7  -0.7961
700009  7  -0.9173
700053  7  -0.7173
700056  7  -0.9708
700063  7  -0.7790
700065  7  -0.7804
700082  7  -0.7980
700084  7  -0.8260
700089  7  -0.7753
700099  7  -0.8170
700101  7  -0.8404
700112  7  -0.8407
700118  7  -0.8189
700129  7  -0.8509
700131  7  -0.7728
700135  7  -0.8205
700141  7  -0.9153
700148  7  -0.8007
700150  7  -0.8342
700163  7  -0.7186
700169  7  -0.8867
700176  7  -0.8028
700200  7  -0.8645
700208  7  -0.8629
700212  7  -0.8400
700223  7  -0.8864
700227  7  -0.8210
700229  7  -0.7872
700256  7  -0.7348
700280  7  -0.8630
700296  7  -0.8518
700303  7  -0.8205
700327  7  -0.8527
700365  7  -0.7986
700376  7  -0.7800
700384  7  -0.9089
700392  7  -0.7319
700434  7  -0.9139
700438  7  -0.7995
700444  7  -0.8115
700447  7  -0.8206
700456  7  -0.7496
700461  7  -0.8994
700472  7  -0.8009
700476  7  -0.7879
700481  7  -0.8721
700487  7  -0.7917
700488  7  -0.8479
700562  7  -0.9105
700580  7  -0.8322
700581  7  -0.8439
700583  7  -0.7864
700589  7  -0.8177
700601  7  -0.8124
700604  7  -0.8330
700607  7  -0.7880
700611  7  -0.8169
700612  7  -0.8573
700616  7  -0.7462
700646  7  -0.7747
700649  7  -0.7623
700669  7  -0.8122
700673  7  -0.7974
700678  7  -0.8515
700701  7  -0.8158
700707  7  -0.8045
700712  7  -0.7862
700745  7  -0.9501
700750  7  -0.8034
700759  7  -0.8517
700774  7  -0.7838
700780  7  -0.8855
700782  7  -0.8090
700783  7  -0.8052
700804  7  -0.7950
700808  7  -0.8811
700817  7  -0.8607
700846  7  -0.8452
700854  7  -0.7825
700859  7  -0.7403
700872  7  -0.7364
700892  7  -0.7459
700909  7  -0.8404
700911  7  -0.9303
700920  7  -0.8008
700934  7  -0.8416
700935  7  -0.7591
700939  7  -0.7712
700948  7  -0.8393
700955  7  -0.8457
700959  7  -0.8902
700969  7  -0.8993
700971  7  -0.8085
700982  7  -0.8079
700983  7  -0.8560
700992  7  -0.8011
701002  7  -0.7717
701025  7  -0.8717
701051  7  -1.0078
701063  7  -0.8504
701076  7  -0.8809
701084  7  -0.8761
701103  7  -0.8042
701108  7  -0.8544
701124  7  -0.7511
701127  7  -0.8489
701131  7  -0.8436
701169  7  -0.9334
701192  7  -0.8179
701203  7  -0.8754
701224  7  -0.8036
701244  7  -0.8110
701246  7  -0.8146
701249  7  -0.8327
701250  7  -0.8407
701252  7  -0.7047
701263  7  -0.7803
701265  7  -0.7992
701268  7  -0.7172
701275  7  -0.8641
701312  7  -0.8311
701329  7  -0.8130
701354  7  -0.7479
701357  7  -0.8384
701358  7  -0.9157
701359  7  -0.8423
701365  7  -0.7881
701378  7  -0.7597
701393  7  -0.8411
701432  7  -0.8014
701445  7  -0.8486
701449  7  -0.8044
701480  7  -0.8161
701520  7  -0.7877
701526  7  -0.7841
701527  7  -0.8074
701555  7  -0.7002
701573  7  -0.8939
701575  7  -0.7753
701598  7  -0.8717
701601  7  -0.6953
701605  7  -0.8117
701607  7  -0.8783
701618  7  -0.8784
701624  7  -0.8383
701634  7  -0.9107
701645  7  -0.7978
701698  7  -0.8016
701712  7  -0.8057
701713  7  -0.8211
701731  7  -0.7998
701740  7  -0.7806
701776  7  -0.8125
701838  7  -0.8082
701840  7  -0.8608
701851  7  -0.8065
701860  7  -0.8367
701898  7  -0.8160
701922  7  -0.7180
701929  7  -0.7627
701947  7  -0.8482
701975  7  -0.7314
701980  7  -0.7935
701992  7  -0.9276
702018  7  -0.8147
702020  7  -0.8214
702025  7  -0.8291
702027  7  -0.7988
702038  7  -0.8479
702063  7  -1.2267
702079  7  -0.8244
702098  7  -0.8684
702119  7  -0.8230
702122  7  -0.8016
702136  7  -0.7859
702158  7  -0.7662
702169  7  -0.8141
702173  7  -0.7576
702175  7  -0.8147
702208  7  -0.9104
702218  7  -0.8797
702230  7  -0.8606
702243  7  -0.7976
702253  7  -0.8616
702257  7  -0.8215
702258  7  -0.8451
702271  7  -0.7969
702273  7  -0.8311
702286  7  -0.8851
702319  7  -0.8267
702324  7  -0.8127
702327  7  -0.7874
702334  7  -0.8007
702363  7  -0.9046
702391  7  -0.8648
702408  7  -0.7894
702411  7  -0.7800
702418  7  -0.8536
702419  7  -0.8089
702430  7  -0.9275
702459  7  -0.7789
702462  7  -0.8087
702470  7  -0.8222
702497  7  -0.8483
702507  7  -0.9829
702548  7  -0.9243
702550  7  -0.7808
702570  7  -0.9152
702584  7  -0.8689
702616  7  -0.7782
702633  7  -0.7949
702635  7  -0.8495
702636  7  -0.8086
702639  7  -0.8707
702688  7  -0.7775
702689  7  -0.8031
702690  7  -0.8358
702696  7  -0.8335
702698  7  -0.8377
702703  7  -0.8169
702715  7  -0.8075
702726  7  -0.7906
702731  7  -0.8030
702753  7  -0.7846
702783  7  -0.7694
702792  7  -0.8376
702816  7  -0.8116
702835  7  -0.8562
702843  7  -0.8702
702845  7  -0.7996
702847  7  -0.8434
702854  7  -0.8715
7099    9  -0.3596
7150    9  -0.5579
7225    9  -0.4477
7261    8  -0.6770
7324    8  -0.7655
7350    9  -0.3916
7353    9  -0.4732
7447    7  -0.7140
7449    6  -0.8013
7461    9  -0.4837
7568    8  -0.6963
7703    8  -0.7442
7724    7  -0.8496
7868    7  -0.8548
7971    9  -0.4246
800003  8  -0.7982
800004  8  -0.6245
800013  8  -0.7190
800054  8  -0.6416
800057  8  -0.7542
800070  8  -0.6259
800085  8  -0.7693
800089  8  -0.7062
800114  8  -0.6621
800129  8  -0.8133
800140  8  -0.7773
800142  8  -0.6276
800144  8  -0.6578
800168  8  -0.6151
800187  8  -0.7747
800189  8  -0.6742
800192  8  -0.6352
800196  8  -0.6750
800198  8  -0.7814
800226  8  -0.6417
800234  8  -0.7650
800244  8  -0.6598
800246  8  -0.6973
800262  8  -0.7036
800270  8  -0.7050
800275  8  -0.6779
800279  8  -0.7161
800302  8  -0.7738
800323  8  -0.7606
800336  8  -0.5883
800365  8  -0.7540
800373  8  -0.7883
800398  8  -0.6611
800411  8  -0.7682
800417  8  -0.6261
800425  8  -0.7129
800434  8  -0.6451
800448  8  -0.6511
800455  8  -0.7059
800464  8  -0.6982
800498  8  -0.6676
800517  8  -0.6680
800525  8  -0.7869
800540  8  -0.6384
800565  8  -0.6623
800568  8  -0.6525
800611  8  -0.7754
800623  8  -0.6743
800625  8  -0.6929
800630  8  -0.7058
800632  8  -0.7016
800633  8  -0.5770
800641  8  -0.5969
800657  8  -0.6769
800660  8  -0.5878
800668  8  -0.6699
800674  8  -0.6675
800676  8  -0.7889
800688  8  -0.6054
800717  8  -0.6816
800729  8  -0.7057
800747  8  -0.6567
800752  8  -0.7309
800764  8  -0.7842
800787  8  -0.7557
800789  8  -0.6992
800805  8  -0.6471
800810  8  -0.6412
800846  8  -0.7192
800847  8  -0.5901
800848  8  -0.6331
800849  8  -0.5917
800852  8  -0.7361
800873  8  -0.5927
800895  8  -0.7021
800897  8  -0.5796
800898  8  -0.6685
800908  8  -0.6684
800917  8  -0.8951
800923  8  -0.6606
800933  8  -0.7080
800942  8  -0.7579
800949  8  -0.7771
800972  8  -0.7044
800985  8  -0.6162
800986  8  -0.5928
800993  8  -0.7617
801009  8  -0.6687
801011  8  -0.7502
801026  8  -0.5969
801028  8  -0.7202
801030  8  -0.6724
801048  8  -0.7938
801059  8  -0.8847
801092  8  -0.6689
801112  8  -0.5941
801177  8  -0.7524
801180  8  -0.6982
801194  8  -0.6890
801201  8  -0.7810
801205  8  -0.6991
801239  8  -0.6903
801250  8  -0.7791
801273  8  -0.7150
801275  8  -0.5667
801291  8  -0.6000
801292  8  -0.5775
801295  8  -0.6703
801298  8  -0.6925
801309  8  -0.6276
801356  8  -0.8167
801362  8  -0.5807
801365  8  -0.6589
801379  8  -0.8481
801383  8  -0.6699
801385  8  -0.6816
801389  8  -0.7081
801405  8  -0.7333
801407  8  -0.7482
801425  8  -0.6452
801426  8  -0.8295
801433  8  -0.7124
801438  8  -0.6050
801447  8  -0.6565
801450  8  -0.6664
801456  8  -0.7235
801457  8  -0.6357
801466  8  -0.6403
801483  8  -0.6842
801484  8  -0.6919
801488  8  -0.6547
801496  8  -0.7435
801507  8  -0.7075
801517  8  -0.5857
801534  8  -0.7710
801537  8  -0.6816
801546  8  -0.7141
801564  8  -0.6622
801578  8  -0.6383
801583  8  -0.6771
801585  8  -0.6835
801589  8  -0.7694
801625  8  -0.8159
801640  8  -0.8518
801649  8  -0.7210
801656  8  -0.6213
801660  8  -0.7109
801685  8  -0.7252
801687  8  -0.8407
801694  8  -0.6508
801703  8  -0.5775
801712  8  -0.7767
801719  8  -0.6805
801722  8  -0.6755
801728  8  -0.6754
801737  8  -0.6615
801740  8  -0.6672
801743  8  -0.5598
801748  8  -0.7987
801752  8  -0.7087
801773  8  -0.7403
801781  8  -0.6832
801791  8  -0.7664
801800  8  -0.6285
801804  8  -0.6085
801811  8  -0.7026
801822  8  -0.7483
801835  8  -0.6467
801845  8  -0.7116
801849  8  -0.8353
801853  8  -0.7697
801872  8  -0.6676
801886  8  -0.6794
801928  8  -0.6936
801942  8  -0.6540
801945  8  -0.7320
801947  8  -0.6962
801948  8  -0.6117
801968  8  -0.8663
801975  8  -0.6581
801979  8  -0.8052
801992  8  -0.7575
802020  8  -0.7372
802053  8  -0.7241
802056  8  -0.6428
802065  8  -0.6064
802072  8  -0.6059
802079  8  -0.6340
802106  8  -0.7157
802110  8  -0.6762
802151  8  -0.7102
802174  8  -0.7575
802203  8  -0.8524
802211  8  -0.5315
802230  8  -0.7668
802236  8  -0.6439
802238  8  -0.7485
802241  8  -0.5869
802265  8  -0.7942
802278  8  -0.8008
802279  8  -0.8183
802290  8  -0.6712
802303  8  -0.6045
802309  8  -0.6902
802332  8  -0.6090
802338  8  -0.6188
802340  8  -0.7376
802345  8  -0.6886
802351  8  -0.7978
802355  8  -0.7243
802398  8  -0.7863
802415  8  -0.6835
802422  8  -0.6397
802429  8  -0.7474
802436  8  -0.6803
802479  8  -0.7393
802510  8  -0.7609
802525  8  -0.7890
802542  8  -0.6869
802549  8  -0.6623
802566  8  -0.7890
802582  8  -0.4759
802589  8  -0.7871
802592  8  -0.7412
802595  8  -0.6130
802618  8  -0.6836
802635  8  -0.8445
802640  8  -0.7809
8098    9  -0.3819
8155    6  -0.9533
8665    9  -0.4194
8696    8  -0.7121
8702    9  -0.4713
900002  9  -0.5115
900009  9  -0.5061
900016  9  -0.5796
900050  9  -0.5863
900055  9  -0.7697
900057  9  -0.5510
900059  9  -0.6536
900076  9  -0.5937
900086  9  -0.6367
900115  9  -0.5652
900124  9  -0.6175
900147  9  -0.7472
900152  9  -0.7831
900165  9  -0.8689
900169  9  -0.5891
900203  9  -0.5353
900214  9  -0.8001
900229  9  -0.5339
900232  9  -0.4783
900236  9  -0.8410
900240  9  -0.5843
900257  9  -0.7718
900281  9  -0.5876
900315  9  -0.6683
900328  9  -0.8482
900333  9  -0.6108
900339  9  -0.6094
900341  9  -0.8897
900393  9  -0.6866
900404  9  -0.6451
900408  9  -0.5584
900409  9  -0.4447
900412  9  -0.6429
900435  9  -0.5331
900436  9  -0.7288
900445  9  -0.6575
900486  9  -0.5560
900521  9  -0.6393
900533  9  -0.5850
900537  9  -0.5788
900561  9  -0.6834
900574  9  -0.7757
900581  9  -0.5959
900599  9  -0.3854
900607  9  -0.4837
900637  9  -0.5597
900669  9  -0.5873
900672  9  -0.6182
900688  9  -0.5905
900689  9  -0.5127
900697  9  -0.5590
900714  9  -0.5984
900732  9  -0.6158
900741  9  -0.4959
900746  9  -0.5247
900790  9  -0.6405
900801  9  -0.5895
900832  9  -0.7597
900841  9  -0.5632
900848  9  -0.6008
900909  9  -0.5715
900924  9  -0.5779
900951  9  -0.8554
900957  9  -0.8252
900977  9  -0.4825
901005  9  -0.5646
901047  9  -0.5316
901053  9  -0.5974
901067  9  -0.4986
901091  9  -0.6109
901104  9  -0.5526
901115  9  -0.6552
901130  9  -0.6229
901216  9  -0.5216
901241  9  -0.6060
901271  9  -0.6112
901288  9  -0.7138
901312  9  -0.6578
901335  9  -0.5378
901353  9  -0.6139
901366  9  -0.5460
901381  9  -0.5509
901393  9  -0.7795
901409  9  -0.5783
901430  9  -0.8180
901466  9  -0.6359
901473  9  -0.6438
901479  9  -0.6259
901509  9  -0.5324
901521  9  -0.5800
901523  9  -0.4559
901524  9  -0.5755
901538  9  -0.4649
901551  9  -0.4193
901590  9  -0.4665
901598  9  -0.5265
901623  9  -0.7596
901625  9  -0.4337
901648  9  -0.6083
901679  9  -0.6724
901686  9  -0.4743
901687  9  -0.6147
